NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;FPOE   ;GRUE   ;OEVP   ;NEOS   ;HC     ;LINKS  ;BIER   ;SOEZ   ;VOLT   ;WIFF   ;PRO    ;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;22;869;260;1;136;45;8;38;6;15;5;2;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;23;818;314;6;151;36;10;57;11;24;5;9;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;24;786;238;5;133;25;9;30;6;18;3;2;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;25;888;308;4;156;43;15;47;12;15;2;8;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;26;748;239;2;119;26;10;47;13;10;3;7;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;27;720;252;11;134;16;4;43;8;20;2;5;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;28;562;205;7;116;25;4;24;9;11;1;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;29;917;320;13;152;33;20;52;11;13;5;11;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;30;805;312;5;152;34;17;60;14;18;2;9;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;31;812;302;2;127;41;23;58;17;22;0;10;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;32;946;275;4;119;21;38;41;26;12;6;2;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;33;797;249;11;97;18;30;46;29;6;7;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;34;740;242;3;115;23;21;35;30;4;2;7;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;35;795;217;4;105;12;31;28;12;19;4;2;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;36;858;308;8;127;28;37;41;35;11;6;10;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;37;921;308;3;151;16;33;57;22;9;7;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;38;805;229;5;81;22;28;51;18;13;3;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;39;831;351;7;170;33;24;64;23;17;3;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;40;928;436;15;175;48;42;81;37;19;6;11;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;41;1011;326;4;138;44;12;69;10;30;1;10;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;42;900;343;4;142;38;39;81;10;11;4;11;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;43;1089;320;5;150;27;28;60;23;17;0;4;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;44;960;306;11;167;30;12;44;20;13;1;8;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;45;807;371;5;155;41;22;77;18;30;6;14;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;46;939;332;3;163;42;19;49;16;23;4;10;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;47;814;375;6;164;53;26;73;16;21;4;11;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;48;787;280;10;114;35;28;53;15;14;3;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;49;681;236;12;92;19;19;60;14;11;0;7;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;50;958;375;11;160;51;29;75;16;16;2;11;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;51;706;317;17;158;43;13;41;9;20;1;5;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;52;813;300;4;116;27;22;78;27;9;3;12;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;53;616;265;13;139;38;9;37;6;17;2;1;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;54;1053;439;20;252;51;8;44;3;36;3;4;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;55;1035;377;14;184;55;8;52;9;34;0;3;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;56;951;351;11;141;45;17;100;16;14;3;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;57;751;290;15;130;31;12;63;12;17;3;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;58;853;375;18;151;46;24;76;24;21;1;13;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;59;1004;379;11;159;64;13;59;19;31;3;16;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;60;905;321;6;160;32;17;68;10;12;1;12;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;61;943;359;8;155;49;23;68;14;22;1;13;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;62;653;212;4;102;26;8;39;12;8;1;6;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;63;753;306;14;155;29;4;61;13;21;1;3;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;64;1055;346;15;183;41;4;46;8;30;5;4;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;65;590;219;5;90;20;11;60;11;14;3;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;66;1005;365;8;165;45;25;60;13;33;1;5;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;67;826;264;10;148;24;16;30;6;10;1;1;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;68;905;302;4;190;25;15;33;3;13;1;1;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;69;1043;394;6;207;49;13;51;7;33;3;5;20;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;70;857;303;14;134;37;30;39;16;17;7;5;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;71;840;369;6;131;52;42;75;27;22;1;10;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;72;953;374;13;163;27;39;66;27;11;4;21;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;73;685;216;4;120;30;2;30;5;12;1;3;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;74;601;212;9;86;15;23;31;21;9;3;10;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;75;843;318;14;120;33;35;54;21;11;2;10;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;76;958;391;7;136;53;36;93;33;18;0;14;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;77;696;273;9;119;43;7;35;16;30;3;7;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;78;271;155;53;71;9;2;18;0;2;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;79;790;367;12;150;27;51;73;31;11;3;9;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;80;539;257;3;99;18;28;64;27;12;1;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;81;1081;393;7;185;34;48;58;38;14;4;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;82;864;345;5;154;32;32;71;20;17;5;7;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;83;1005;418;18;185;41;44;79;22;15;4;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;84;903;352;11;141;34;55;53;28;16;5;7;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;85;944;322;6;136;51;14;41;21;34;1;12;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;86;805;293;5;167;40;10;34;10;14;2;8;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;87;715;300;13;120;26;48;41;26;19;1;4;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;88;786;341;3;191;30;23;35;16;33;1;4;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;89;844;344;22;144;33;20;62;26;18;4;14;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;90;1107;439;13;207;37;39;69;29;21;6;12;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;91;920;372;6;154;63;23;64;22;25;4;10;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;92;1037;298;9;126;30;19;57;19;20;5;9;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;93;999;336;14;138;37;29;72;14;21;2;8;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;94;1141;446;2;180;52;31;109;37;21;1;13;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;95;697;216;1;81;18;20;37;23;16;4;10;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;96;921;394;7;194;42;32;59;21;19;0;16;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;97;1033;371;15;158;43;21;82;16;21;1;14;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;98;1010;335;4;131;43;34;62;34;19;4;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;99;904;281;5;137;31;15;66;14;12;0;1;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;100;919;316;7;124;35;34;76;23;10;3;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;101;916;302;3;94;55;27;58;25;18;5;17;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;102;843;252;8;93;18;37;63;18;8;3;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;103;1230;444;9;162;57;32;109;39;14;5;11;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;104;964;372;6;150;36;34;89;28;16;6;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;105;929;396;6;144;40;44;84;39;21;3;11;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;106;639;219;9;82;29;11;52;15;15;1;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;107;804;355;14;129;36;26;104;19;14;2;6;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;108;730;290;3;119;30;26;74;20;10;2;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;109;668;281;3;127;23;23;62;28;10;0;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;110;981;376;19;156;33;30;83;22;13;4;14;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;111;1039;412;8;187;42;23;81;33;18;3;14;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;112;1125;370;11;136;58;25;61;27;25;5;15;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;113;948;304;11;138;23;17;78;22;7;3;4;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;114;727;237;6;100;35;12;48;11;14;1;9;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;115;975;341;8;135;53;16;72;23;19;4;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;116;1002;400;6;140;34;42;94;48;25;2;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;117;824;317;5;129;42;9;88;10;23;3;6;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;118;837;339;3;149;53;11;56;34;19;3;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;119;914;378;6;163;41;20;84;22;19;6;8;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;120;884;296;6;114;45;15;74;24;7;0;5;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;121;952;314;25;116;26;24;70;22;20;0;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;122;579;245;11;92;33;19;41;29;6;3;11;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;123;751;379;19;188;38;23;64;17;17;5;6;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;124;826;357;13;161;53;20;66;17;19;3;4;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;125;825;362;18;170;29;27;76;24;11;1;6;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;126;687;341;4;154;40;17;76;18;13;4;10;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;127;806;317;14;132;41;11;67;21;11;3;10;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;128;806;276;12;107;37;16;57;14;17;0;9;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;129;851;354;5;171;44;12;76;29;7;1;9;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;130;890;375;16;131;44;27;109;13;17;0;16;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;131;943;402;10;168;32;32;91;32;24;1;9;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;132;647;285;12;107;26;19;88;12;14;0;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;133;559;294;26;130;14;8;73;14;19;4;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;134;838;351;23;174;48;10;57;3;27;1;4;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;135;835;354;11;154;63;11;57;3;33;3;4;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;136;970;353;18;154;44;9;60;17;27;3;12;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;137;820;287;8;153;32;8;45;5;14;2;5;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;138;723;264;2;115;43;10;61;12;12;3;4;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;139;942;355;8;149;45;28;65;16;27;6;11;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;140;717;302;10;146;43;11;55;14;10;3;10;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;141;626;183;8;83;39;2;26;9;10;0;4;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;142;598;220;3;114;22;12;29;5;17;2;1;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;143;631;254;6;138;31;11;34;2;18;3;5;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;144;944;309;5;101;37;36;80;25;19;2;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;145;763;387;12;141;31;26;111;30;18;7;11;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;146;862;397;2;194;34;28;78;26;12;2;20;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;147;737;285;4;129;30;32;51;18;8;4;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;148;721;283;7;121;21;33;57;18;8;3;9;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;149;671;221;0;111;13;15;56;10;8;4;2;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;150;742;316;7;135;28;49;35;24;12;5;18;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;151;796;312;6;128;28;40;44;14;20;4;19;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;152;780;318;9;136;23;30;38;30;26;4;16;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;153;714;283;11;109;17;75;28;18;7;9;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;154;159;48;1;26;8;1;8;0;3;0;0;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;155;450;154;1;64;9;28;16;18;9;3;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92201;4;1;17;22;159;0;33705;368;15643;2041;3720;7840;2135;850;349;608;151;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;0;0;41;10;10;11;0;5;1;2;1;1;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;1;874;252;4;105;31;31;41;21;9;3;5;0;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;2;1030;345;14;156;30;27;65;20;17;2;12;1;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;3;880;336;6;116;36;37;67;37;18;8;6;2;0;0;3;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;4;612;285;5;124;31;19;61;23;17;1;3;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;5;503;252;5;115;27;19;62;11;7;3;2;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;6;542;256;14;95;23;24;71;13;11;2;1;1;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;7;567;292;15;135;19;23;66;12;11;2;6;2;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;8;555;245;2;101;20;21;77;9;4;1;9;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;9;632;301;11;155;26;12;56;21;12;3;3;1;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;10;652;304;3;113;33;31;84;20;10;2;8;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;11;575;268;21;104;28;21;54;20;12;5;1;0;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;12;668;250;7;88;24;24;69;19;9;7;2;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;13;877;265;16;107;20;35;51;15;6;3;9;1;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;14;794;327;2;138;38;30;60;29;15;3;7;4;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;15;623;245;2;92;26;22;61;15;11;5;4;3;0;0;4;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;16;676;227;4;90;15;27;42;15;8;3;2;17;0;0;4;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;17;692;255;12;92;30;32;48;16;13;3;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;18;765;282;6;87;14;50;83;31;6;0;4;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;19;636;248;2;78;21;33;72;20;9;4;7;0;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;20;543;243;7;89;24;28;47;23;6;8;4;4;0;0;3;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;21;490;200;3;64;16;24;54;25;10;1;2;0;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;22;629;234;5;85;19;24;67;15;9;1;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;23;734;286;18;124;23;18;49;22;20;2;5;1;0;0;4;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;24;631;240;11;92;15;19;58;16;13;1;4;2;0;0;9;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;25;632;257;3;56;26;53;76;19;8;4;5;2;0;0;5;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;26;807;309;8;70;15;33;111;50;7;4;8;2;0;0;1;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;27;677;248;5;75;20;28;83;22;7;1;2;3;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;28;551;199;4;80;14;15;42;23;15;1;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;29;798;314;18;97;23;46;78;30;8;3;6;2;0;0;3;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;30;690;265;10;63;10;34;93;45;5;0;3;0;0;0;2;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;31;654;259;6;66;16;34;89;32;4;0;6;1;0;0;5;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;32;608;239;9;66;20;31;70;29;3;3;4;0;0;0;4;                                                                                                                                                                                         
AT1;AT13;AT130;92301;4;1;18;23;33;717;283;2;55;21;31;101;50;11;3;5;3;0;0;1;                                                                                                                                                                                         
